node,betweeness_centrality,node_type
PCDHA12,0.0,gene/protein
C2CD2L,0.0,gene/protein
GAST,0.0,gene/protein
PLPPR2,0.0,gene/protein
TMEM243,0.0,gene/protein
NSG1,0.0,gene/protein
TSPAN33,0.0,gene/protein
CHRNA9,0.0,gene/protein
CDIPT,0.0,gene/protein
TMCO1,0.0,gene/protein
TSPAN17,0.0,gene/protein
CNGA3,0.0,gene/protein
BTNL3,0.0,gene/protein
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,0.0,biological_process
calcium ion transport,0.0,biological_process
peptidyl-threonine phosphorylation,0.0,biological_process
CCDC116,0.0,gene/protein
ZNF292,0.0,gene/protein
MIR222,0.0,gene/protein
UNC45B,0.0,gene/protein
CDYL,0.0,gene/protein
KRIT1,0.0,gene/protein
U2AF2,0.0,gene/protein
RUFY1,0.0,gene/protein
TMEM139,0.0,gene/protein
PGRMC2,0.0,gene/protein
MIR192,0.0,gene/protein
CIAO3,0.0,gene/protein
PRDM2,0.0,gene/protein
MAGEA11,0.0,gene/protein
SCT,0.0,gene/protein
HLA-DRA,0.0,gene/protein
H3-3A,0.0,gene/protein
ATP2B1,0.0,gene/protein
HLA-DQB1,0.0,gene/protein
NDUFV2,0.0,gene/protein
MAN2B2,0.0,gene/protein
H3-3B,0.0,gene/protein
GCDH,0.0,gene/protein
EFEMP1,0.0,gene/protein
ELAVL3,0.0,gene/protein
GATA4,0.0,gene/protein
HLA-DRB1,0.0,gene/protein
KLF6,0.0,gene/protein
CAPNS1,0.0,gene/protein
ACTN2,0.0,gene/protein
ERG,0.0,gene/protein
BDKRB2,0.0,gene/protein
LAMP2,0.0,gene/protein
LYZ,0.0,gene/protein
ACP2,0.0,gene/protein
ATP2B4,0.0,gene/protein
ACOX1,0.0,gene/protein
GRK5,0.0,gene/protein
oxygen homeostasis,0.0,biological_process
SPOCK1,0.0,gene/protein
EGR4,0.0,gene/protein
LTB,0.0,gene/protein
GYS2,0.0,gene/protein
APOE,0.0,gene/protein
ZNF707,0.0,gene/protein
ovulation from ovarian follicle,0.0,biological_process
NPC1L1,0.0,gene/protein
BDH1,0.0,gene/protein
HLA-DQA1,0.0,gene/protein
ACAA1,0.0,gene/protein
ART3,0.0,gene/protein
AKR1C2,0.0,gene/protein
Reversal of alkylation damage by DNA dioxygenases,0.0,pathway
DNA demethylation,0.0,biological_process
anatomical structure morphogenesis,0.0,biological_process
positive regulation of glial cell differentiation,0.0,biological_process
RPS18,0.0,gene/protein
Focal sensory seizure,0.0,effect/phenotype
negative regulation of wound healing,0.0,biological_process
TCEAL5,0.0,gene/protein
cellular response to organic substance,0.0,biological_process
positive regulation of tight junction disassembly,0.0,biological_process
positive regulation of uterine smooth muscle relaxation,0.0,biological_process
negative regulation of neuroblast migration,0.0,biological_process
positive regulation of histone acetylation,0.0,biological_process
positive regulation of low-density lipoprotein receptor activity,0.0,biological_process
positive regulation of insulin secretion involved in cellular response to glucose stimulus,0.0,biological_process
response to chlorate,0.0,biological_process
response to leucine,0.0,biological_process
response to vitamin,0.0,biological_process
PCIF1,0.0,gene/protein
regulation of homocysteine metabolic process,0.0,biological_process
L-methionine salvage,0.0,biological_process
digestive tract development,0.0,biological_process
ACVR2A,0.0,gene/protein
BHMT2,0.0,gene/protein
sulfur amino acid metabolic process,0.0,biological_process
KNG1,0.0,gene/protein
LRRCC1,0.0,gene/protein
LRRK2,0.0,gene/protein
TRMO,0.0,gene/protein
AKAP12,0.0,gene/protein
WNT1,0.0,gene/protein
protein methylation,0.0,biological_process
SNORC,0.0,gene/protein
HHATL,0.0,gene/protein
MIR485,0.0,gene/protein
MIR17HG,0.0,gene/protein
HSPB2,0.0,gene/protein
VAMP4,0.0,gene/protein
MIR339,0.0,gene/protein
PFKP,0.0,gene/protein
renal glucose absorption,0.0,biological_process
choline catabolic process,0.0,biological_process
TFAP2A,0.0,gene/protein
stem cell differentiation,0.0,biological_process
smoothened signaling pathway,0.0,biological_process
IRS-related events triggered by IGF1R,0.0,pathway
PI3K/AKT activation,0.0,pathway
response to wounding,0.0,biological_process
animal organ morphogenesis,0.0,biological_process
Sulfur amino acid metabolism,0.0,pathway
LEPROTL1,0.0,gene/protein
LRP10,0.0,gene/protein
MIR432,0.0,gene/protein
LTBR,0.0,gene/protein
AQP10,0.0,gene/protein
SERPINA6,0.0,gene/protein
OTULINL,0.0,gene/protein
RBPJ,0.0,gene/protein
HEY2,0.0,gene/protein
regulation of white fat cell proliferation,0.0,biological_process
mRNA destabilization,0.0,biological_process
oxidative single-stranded RNA demethylation,0.0,biological_process
memory,0.0,biological_process
OR5F1,0.0,gene/protein
cellular response to starvation,0.0,biological_process
regulation of peroxisome proliferator activated receptor signaling pathway,0.0,biological_process
CWC15,0.0,gene/protein
regulation of respiratory system process,0.0,biological_process
PTPRS,0.0,gene/protein
PTPRZ1,0.0,gene/protein
HRG,0.0,gene/protein
FFAR2,0.0,gene/protein
TMPRSS2,0.0,gene/protein
BGN,0.0,gene/protein
IRF3,0.0,gene/protein
visual learning,0.0,biological_process
nitric oxide mediated signal transduction,0.0,biological_process
SAE1,0.0,gene/protein
NCDN,0.0,gene/protein
POLR3GL,0.0,gene/protein
KRTAP9-8,0.0,gene/protein
VCX2,0.0,gene/protein
MRPL53,0.0,gene/protein
response to selenium ion,0.0,biological_process
endothelial cell apoptotic process,0.0,biological_process
negative regulation of glial cell proliferation,0.0,biological_process
HTR3E,0.0,gene/protein
HNRNPA2B1,0.0,gene/protein
SYT12,0.0,gene/protein
EVA1C,0.0,gene/protein
transport across blood-brain barrier,0.0,biological_process
POLR2F,0.0,gene/protein
HSPA13,0.0,gene/protein
GLS,0.0,gene/protein
CLEC3B,0.0,gene/protein
FBXO25,0.0,gene/protein
ZNF669,0.0,gene/protein
MPHOSPH8,0.0,gene/protein
RAD54L2,0.0,gene/protein
oxidative single-stranded DNA demethylation,0.0,biological_process
B4GALT1,0.0,gene/protein
GK,0.0,gene/protein
NFATC4,0.0,gene/protein
STOM,0.0,gene/protein
STT3A,0.0,gene/protein
ACTN1,0.0,gene/protein
MIR92B,0.0,gene/protein
MIR1908,0.0,gene/protein
WASHC2C,0.0,gene/protein
INTS2,0.0,gene/protein
PHB2,0.0,gene/protein
SLC33A1,0.0,gene/protein
PKN2,0.0,gene/protein
RPS2,0.0,gene/protein
SLC7A5P2,0.0,gene/protein
SKP1,0.0,gene/protein
SRSF5,0.0,gene/protein
MIR744,0.0,gene/protein
MIR1307,0.0,gene/protein
MIR532,0.0,gene/protein
MIR33B,0.0,gene/protein
MIR1226,0.0,gene/protein
VTI1B,0.0,gene/protein
SF1,0.0,gene/protein
TCP1,0.0,gene/protein
PDIA3,0.0,gene/protein
CD274,0.0,gene/protein
positive regulation of bone resorption,0.0,biological_process
cell-cell adhesion,0.0,biological_process
ILK,0.0,gene/protein
ALG8,0.0,gene/protein
KIR3DL1,0.0,gene/protein
MIR1296,0.0,gene/protein
GALNT2,0.0,gene/protein
KLK7,0.0,gene/protein
NTRK1,0.0,gene/protein
IRF4,0.0,gene/protein
IGBP1,0.0,gene/protein
PSMA5,0.0,gene/protein
CDKL1,0.0,gene/protein
TMED2,0.0,gene/protein
SLC1A5,0.0,gene/protein
BAG4,0.0,gene/protein
KLF4,0.0,gene/protein
GLI2,0.0,gene/protein
LEF1,0.0,gene/protein
BECN2,0.0,gene/protein
BNIP2,0.0,gene/protein
regulation of calcium ion transport,0.0,biological_process
MIR1306,0.0,gene/protein
Neurodegeneration,0.0,effect/phenotype
Retinal degeneration,0.0,effect/phenotype
FUT3,0.0,gene/protein
PBX1,0.0,gene/protein
TRIAP1,0.0,gene/protein
NCOA5,0.0,gene/protein
SPPL3,0.0,gene/protein
RNASE4,0.0,gene/protein
response to endoplasmic reticulum stress,0.0,biological_process
MIR628,0.0,gene/protein
AFDN,0.0,gene/protein
PIK3C3,0.0,gene/protein
SHOC2,0.0,gene/protein
EFNB1,0.0,gene/protein
LAMTOR1,0.0,gene/protein
CEP162,0.0,gene/protein
Reduction of cytosolic Ca++ levels,0.0,pathway
USPL1,0.0,gene/protein
proton transmembrane transport,0.0,biological_process
positive regulation of endoplasmic reticulum calcium ion concentration,0.0,biological_process
DHCR24,0.0,gene/protein
ESYT2,0.0,gene/protein
SLN,0.0,gene/protein
MIR939,0.0,gene/protein
EPB41,0.0,gene/protein
CSNK2A2,0.0,gene/protein
Pre-NOTCH Processing in Golgi,0.0,pathway
CA14,0.0,gene/protein
VSIG2,0.0,gene/protein
LRPPRC,0.0,gene/protein
PRMT5,0.0,gene/protein
SH3BP4,0.0,gene/protein
MSL3,0.0,gene/protein
SULT1A1,0.0,gene/protein
LIMS1,0.0,gene/protein
SRSF4,0.0,gene/protein
SRP54,0.0,gene/protein
PIGU,0.0,gene/protein
TSN,0.0,gene/protein
NAA10,0.0,gene/protein
PSMC5,0.0,gene/protein
CDK2AP1,0.0,gene/protein
TRIM54,0.0,gene/protein
SEC62,0.0,gene/protein
FAHD1,0.0,gene/protein
MPDZ,0.0,gene/protein
gluconeogenesis,0.0,biological_process
TRMT61B,0.0,gene/protein
PPP2R3C,0.0,gene/protein
CLCN6,0.0,gene/protein
NEURL4,0.0,gene/protein
PIP4P1,0.0,gene/protein
ZNF212,0.0,gene/protein
CCKBR,0.0,gene/protein
UBAP2,0.0,gene/protein
EMC3,0.0,gene/protein
GMPR2,0.0,gene/protein
membrane organization,0.0,biological_process
NR5A1,0.0,gene/protein
TES,0.0,gene/protein
UBA2,0.0,gene/protein
SCN2B,0.0,gene/protein
IGSF21,0.0,gene/protein
DZANK1,0.0,gene/protein
ATF7,0.0,gene/protein
ABT1,0.0,gene/protein
C17orf75,0.0,gene/protein
METTL13,0.0,gene/protein
BATF3,0.0,gene/protein
CWC25,0.0,gene/protein
PPIL4,0.0,gene/protein
RPL26,0.0,gene/protein
SS18L1,0.0,gene/protein
MDP1,0.0,gene/protein
NR5A2,0.0,gene/protein
MED20,0.0,gene/protein
NRIP1,0.0,gene/protein
MED12,0.0,gene/protein
QARS1,0.0,gene/protein
PSAT1,0.0,gene/protein
RCBTB1,0.0,gene/protein
HCFC1,0.0,gene/protein
SRSF6,0.0,gene/protein
WASHC5,0.0,gene/protein
CHD1L,0.0,gene/protein
MBD4,0.0,gene/protein
PPP1R3E,0.0,gene/protein
endoplasmic reticulum unfolded protein response,0.0,biological_process
TRAPPC6B,0.0,gene/protein
TMEM33,0.0,gene/protein
Male infertility,0.0,effect/phenotype
negative regulation of autophagy,0.0,biological_process
actin filament organization,0.0,biological_process
CST7,0.0,gene/protein
PCDHGB4,0.0,gene/protein
KCNS3,0.0,gene/protein
ATP5F1B,0.0,gene/protein
PTDSS1,0.0,gene/protein
SLC4A8,0.0,gene/protein
ion transmembrane transport,0.0,biological_process
Ion transport by P-type ATPases,0.0,pathway
HIPK3,0.0,gene/protein
TUBB4A,0.0,gene/protein
CLCN7,0.0,gene/protein
retinal rod cell apoptotic process,0.0,biological_process
regulation of cell migration,0.0,biological_process
SPRR2A,0.0,gene/protein
FLOT2,0.0,gene/protein
carbohydrate transport,0.0,biological_process
apoptotic process,0.0,biological_process
KCNA4,0.0,gene/protein
RAPGEF5,0.0,gene/protein
CBX1,0.0,gene/protein
KAT7,0.0,gene/protein
RRP8,0.0,gene/protein
AKR1D1,0.0,gene/protein
apoptotic signaling pathway,0.0,biological_process
TBC1D7,0.0,gene/protein
S100A1,0.0,gene/protein
NSA2,0.0,gene/protein
TMEM120A,0.0,gene/protein
GET4,0.0,gene/protein
ZFP64,0.0,gene/protein
KLHL12,0.0,gene/protein
EIF2B1,0.0,gene/protein
GTF2I,0.0,gene/protein
BRINP1,0.0,gene/protein
CLOCK,0.0,gene/protein
TNNI2,0.0,gene/protein
HES1,0.0,gene/protein
PSMA6,0.0,gene/protein
PSMB5,0.0,gene/protein
KCNAB2,0.0,gene/protein
RECQL4,0.0,gene/protein
KYNU,0.0,gene/protein
peptidyl-tyrosine phosphorylation,0.0,biological_process
STAP2,0.0,gene/protein
MT-CO2,0.0,gene/protein
PLCG2,0.0,gene/protein
STYX,0.0,gene/protein
regulation of nitric-oxide synthase activity,0.0,biological_process
DOK5,0.0,gene/protein
Retinal atrophy,0.0,effect/phenotype
ATG7,0.0,gene/protein
PPP3CC,0.0,gene/protein
PPP1CB,0.0,gene/protein
response to radiation,0.0,biological_process
SATB1,0.0,gene/protein
GPR42,0.0,gene/protein
FAXDC2,0.0,gene/protein
CLDN6,0.0,gene/protein
ORMDL1,0.0,gene/protein
Memory impairment,0.0,effect/phenotype
FOXO4,0.0,gene/protein
ESRRB,0.0,gene/protein
MECOM,0.0,gene/protein
MRE11,0.0,gene/protein
ID3,0.0,gene/protein
CHRM5,0.0,gene/protein
ARMC3,0.0,gene/protein
HTRA2,0.0,gene/protein
cellular response to estradiol stimulus,0.0,biological_process
FSHR,0.0,gene/protein
positive regulation of mitochondrial membrane potential,0.0,biological_process
SETDB1,0.0,gene/protein
fat cell differentiation,0.0,biological_process
DNMT1,0.0,gene/protein
BRD2,0.0,gene/protein
SOS2,0.0,gene/protein
H1-10,0.0,gene/protein
KHSRP,0.0,gene/protein
NGDN,0.0,gene/protein
IRF9,0.0,gene/protein
CUTA,0.0,gene/protein
ZNF76,0.0,gene/protein
CEBPG,0.0,gene/protein
SNX16,0.0,gene/protein
ITFG1,0.0,gene/protein
NUBPL,0.0,gene/protein
cellular response to oxidative stress,0.0,biological_process
motor neuron apoptotic process,0.0,biological_process
POLK,0.0,gene/protein
DHCR7,0.0,gene/protein
KEL,0.0,gene/protein
HNRNPU,0.0,gene/protein
NFE2,0.0,gene/protein
NOP56,0.0,gene/protein
HOXC8,0.0,gene/protein
FBXO33,0.0,gene/protein
ITGB3,0.0,gene/protein
NTRK3,0.0,gene/protein
ATP6V0A1,0.0,gene/protein
FABP1,0.0,gene/protein
CEBPD,0.0,gene/protein
PLAGL1,0.0,gene/protein
RALA,0.0,gene/protein
CTBP2,0.0,gene/protein
MIR885,0.0,gene/protein
CIAO2B,0.0,gene/protein
DNM3,0.0,gene/protein
NR0B1,0.0,gene/protein
NPHS1,0.0,gene/protein
KLF5,0.0,gene/protein
ASS1,0.0,gene/protein
GPR21,0.0,gene/protein
LTK,0.0,gene/protein
RHOB,0.0,gene/protein
TUBA4A,0.0,gene/protein
ROR1,0.0,gene/protein
NDN,0.0,gene/protein
MCOLN3,0.0,gene/protein
epidermis development,0.0,biological_process
T-tubule organization,0.0,biological_process
KTN1,0.0,gene/protein
response to gamma radiation,0.0,biological_process
PRKCG,0.0,gene/protein
C1QA,0.0,gene/protein
MS4A3,0.0,gene/protein
PEX12,0.0,gene/protein
LRP8,0.0,gene/protein
ANK2,0.0,gene/protein
peripheral nervous system myelin maintenance,0.0,biological_process
cell adhesion,0.0,biological_process
calcium ion transmembrane transport,0.0,biological_process
NCSTN,0.0,gene/protein
CAPN1,0.0,gene/protein
LSP1,0.0,gene/protein
TMED10,0.0,gene/protein
LTA4H,0.0,gene/protein
WRN,0.0,gene/protein
SEC14L3,0.0,gene/protein
ATP5PO,0.0,gene/protein
IPO4,0.0,gene/protein
VAPA,0.0,gene/protein
UFL1,0.0,gene/protein
THOC5,0.0,gene/protein
DNMT3B,0.0,gene/protein
PPIF,0.0,gene/protein
SH3GL2,0.0,gene/protein
SH2D2A,0.0,gene/protein
DNAJA2,0.0,gene/protein
TNPO3,0.0,gene/protein
ERRFI1,0.0,gene/protein
AP1G2,0.0,gene/protein
Macroglossia,0.0,effect/phenotype
Enlarged polycystic ovaries,0.0,effect/phenotype
Maternal virilization in pregnancy,0.0,effect/phenotype
Eunuchoid habitus,0.0,effect/phenotype
post-embryonic animal organ morphogenesis,0.0,biological_process
Combined immunodeficiency,0.0,immune_effect/phenotype
Recurrent fever,0.0,effect/phenotype
Decreased proportion of CD3-positive T cells,0.0,immune_effect/phenotype
CYSTM1,0.0,gene/protein
Sinusitis,0.0,effect/phenotype
Coarse facial features,0.0,effect/phenotype
Female infertility,0.0,effect/phenotype
Confusion,0.0,effect/phenotype
Spastic paraplegia,0.0,effect/phenotype
Soft skin,0.0,effect/phenotype
Decreased lymphocyte proliferation in response to mitogen,0.0,immune_effect/phenotype
Delayed eruption of teeth,0.0,effect/phenotype
Post-vaccination measles,0.0,effect/phenotype
Abnormality of the sphenoid sinus,0.0,effect/phenotype
DGCR2,0.0,gene/protein
CDK20,0.0,gene/protein
CDK19,0.0,gene/protein
NUDCD1,0.0,gene/protein
Flat face,0.0,effect/phenotype
BCGosis,0.0,effect/phenotype
Decreased circulating IgG level,0.0,immune_effect/phenotype
Macrocephaly,0.0,effect/phenotype
Persistent EBV viremia,0.0,effect/phenotype
Decreased circulating IgE,0.0,immune_effect/phenotype
Decreased proportion of class-switched memory B cells,0.0,immune_effect/phenotype
Dysarthria,0.0,effect/phenotype
Delayed myelination,0.0,effect/phenotype
Broad forehead,0.0,effect/phenotype
Abnormal rib cage morphology,0.0,effect/phenotype
Gingival overgrowth,0.0,effect/phenotype
Leukopenia,0.0,immune_effect/phenotype
Abnormal cardiac septum morphology,0.0,effect/phenotype
Microretrognathia,0.0,effect/phenotype
Tapered finger,0.0,effect/phenotype
Dental crowding,0.0,effect/phenotype
Mandibular prognathia,0.0,effect/phenotype
Protruding ear,0.0,effect/phenotype
Recurrent fungal infections,0.0,effect/phenotype
Increased circulating IgM level,0.0,immune_effect/phenotype
Disseminated nontuberculous mycobacterial infection,0.0,effect/phenotype
Anti-thyroglobulin antibody positivity,0.0,immune_effect/phenotype
Cellular immunodeficiency,0.0,immune_effect/phenotype
Bronchiectasis,0.0,effect/phenotype
Anti-thyroid peroxidase antibody positivity,0.0,immune_effect/phenotype
Crohn's disease,0.0,effect/phenotype
Perinuclear antineutrophil antibody positivity,0.0,immune_effect/phenotype
Pulmonary fibrosis,0.0,effect/phenotype
FOXO-mediated transcription of cell death genes,0.0,pathway
Abnormal CD4:CD8 ratio,0.0,immune_effect/phenotype
Hypodontia,0.0,effect/phenotype
Myopathic facies,0.0,effect/phenotype
Decreased circulating IgA level,0.0,immune_effect/phenotype
Chronic diarrhea,0.0,effect/phenotype
X-linked inheritance,0.0,immune_effect/phenotype
Frequent Giardia lamblia infestation,0.0,effect/phenotype
Colon cancer,0.0,effect/phenotype
Agammaglobulinemia,0.0,immune_effect/phenotype
Moderate global developmental delay,0.0,effect/phenotype
Pulmonary infiltrates,0.0,effect/phenotype
Increased proportion of transitional B cells,0.0,immune_effect/phenotype
Rheumatoid factor positive,0.0,immune_effect/phenotype
Increased circulating IgG level,0.0,immune_effect/phenotype
NRAGE signals death through JNK,0.0,pathway
regulation of developmental pigmentation,0.0,biological_process
developmental pigmentation,0.0,biological_process
tube formation,0.0,biological_process
Follicular hyperplasia,0.0,effect/phenotype
Facial shape deformation,0.0,effect/phenotype
Asthenia,0.0,effect/phenotype
Synostosis of joints,0.0,effect/phenotype
Bowing of the long bones,0.0,effect/phenotype
Kyphosis,0.0,effect/phenotype
Impaired smooth pursuit,0.0,effect/phenotype
Avascular necrosis,0.0,effect/phenotype
Increased intracranial pressure,0.0,effect/phenotype
Arnold-Chiari malformation,0.0,effect/phenotype
Abnormality of the helix,0.0,effect/phenotype
Generalized abnormality of skin,0.0,effect/phenotype
Oligosacchariduria,0.0,effect/phenotype
Talipes valgus,0.0,effect/phenotype
Cortical thickening of long bone diaphyses,0.0,effect/phenotype
Infantile axial hypotonia,0.0,effect/phenotype
Bilateral coxa valga,0.0,effect/phenotype
Babinski sign,0.0,effect/phenotype
Open bite,0.0,effect/phenotype
Optic disc pallor,0.0,effect/phenotype
Joint laxity,0.0,effect/phenotype
Disproportionate tall stature,0.0,effect/phenotype
Bilateral talipes equinovarus,0.0,effect/phenotype
AKT-mediated inactivation of FOXO1A,0.0,pathway
response to UV,0.0,biological_process
adenylate cyclase-inhibiting dopamine receptor signaling pathway,0.0,biological_process
Recurrent gastroenteritis,0.0,effect/phenotype
Clumsiness,0.0,effect/phenotype
Variable expressivity,0.0,effect/phenotype
Anxiety,0.0,effect/phenotype
Abnormal pyramidal sign,0.0,effect/phenotype
Dysostosis multiplex,0.0,effect/phenotype
Cerebellar hypoplasia,0.0,effect/phenotype
Hip dysplasia,0.0,effect/phenotype
Craniofacial hyperostosis,0.0,effect/phenotype
Highly arched eyebrow,0.0,effect/phenotype
Defective T cell proliferation,0.0,immune_effect/phenotype
Hallucinations,0.0,effect/phenotype
Narrow palate,0.0,effect/phenotype
Hypoplastic inferior ilia,0.0,effect/phenotype
Depressed nasal ridge,0.0,effect/phenotype
Abnormal enzyme/coenzyme activity,0.0,effect/phenotype
Cerebral cortical atrophy,0.0,effect/phenotype
Osteolysis,0.0,effect/phenotype
Cranial hyperostosis,0.0,effect/phenotype
Subcortical cerebral atrophy,0.0,effect/phenotype
Female pseudohermaphroditism,0.0,effect/phenotype
Delayed epiphyseal ossification,0.0,effect/phenotype
Genu valgum,0.0,effect/phenotype
Primary amenorrhea,0.0,effect/phenotype
Thick eyebrow,0.0,effect/phenotype
Communicating hydrocephalus,0.0,effect/phenotype
Aortic regurgitation,0.0,effect/phenotype
Loss of speech,0.0,effect/phenotype
Hypergonadotropic hypogonadism,0.0,effect/phenotype
Short attention span,0.0,effect/phenotype
Mixed hearing impairment,0.0,effect/phenotype
Spasticity,0.0,effect/phenotype
Depressivity,0.0,effect/phenotype
Craniosynostosis,0.0,effect/phenotype
Increased vertebral height,0.0,effect/phenotype
Dental malocclusion,0.0,effect/phenotype
Progressive microcephaly,0.0,effect/phenotype
Cerebral atrophy,0.0,effect/phenotype
Widely spaced teeth,0.0,effect/phenotype
Joint stiffness,0.0,effect/phenotype
Flat occiput,0.0,effect/phenotype
Vacuolated lymphocytes,0.0,immune_effect/phenotype
Corneal opacity,0.0,effect/phenotype
Drowsiness,0.0,effect/phenotype
Abnormality of skeletal morphology,0.0,effect/phenotype
Facial hypotonia,0.0,effect/phenotype
Thickened calvaria,0.0,effect/phenotype
Cutaneous photosensitivity,0.0,effect/phenotype
Global developmental delay,0.0,effect/phenotype
Telangiectasia,0.0,effect/phenotype
