node,degree_centrality,node_type
sul1,0.0006563294773976536,resistance_gene
TEM-210,0.0006563294773976536,resistance_gene
TEM-243,0.0006563294773976536,resistance_gene
TEM-12,0.0006563294773976536,resistance_gene
IMP-18,0.0006563294773976536,resistance_gene
CTX-M-15,0.0006563294773976536,resistance_gene
Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,0.0006563294773976536,resistance_gene
mecR1,0.0006563294773976536,resistance_gene
AAC(6')-Ib-cr6,0.0006563294773976536,resistance_gene
IMP-27,0.0006563294773976536,resistance_gene
TEM-215,0.0006563294773976536,resistance_gene
negative regulation of DNA-binding transcription factor activity,0.0006563294773976536,biological_process
MDM2,0.0006563294773976536,gene/protein
MET,0.0006563294773976536,gene/protein
VIM-5,0.0006563294773976536,resistance_gene
TEM-10,0.0006563294773976536,resistance_gene
KPC-4,0.0006563294773976536,resistance_gene
VIM-11,0.0006563294773976536,resistance_gene
TEM-150,0.0006563294773976536,resistance_gene
TRAF1,0.0006563294773976536,gene/protein
Decreased liver function,0.0006563294773976536,effect/phenotype
AAC(6')-Ie-APH(2'')-Ia bifunctional protein,0.0006563294773976536,resistance_gene
IMP-10,0.0006563294773976536,resistance_gene
TEM-206,0.0006563294773976536,resistance_gene
TEM-169,0.0006563294773976536,resistance_gene
VIM-27,0.0006563294773976536,resistance_gene
VIM-19,0.0006563294773976536,resistance_gene
MIR192,0.0006563294773976536,gene/protein
FAM234A,0.0006563294773976536,gene/protein
VIM-33,0.0006563294773976536,resistance_gene
IMP-45,0.0006563294773976536,resistance_gene
APH(3')-IIIa,0.0006563294773976536,resistance_gene
IMP-7,0.0006563294773976536,resistance_gene
CTX-M-3,0.0006563294773976536,resistance_gene
SUMO2,0.0006563294773976536,gene/protein
mdtM,0.0006563294773976536,resistance_gene
VEB-1,0.0006563294773976536,resistance_gene
TEM-176,0.0006563294773976536,resistance_gene
VIM-47,0.0006563294773976536,resistance_gene
VIM-59,0.0006563294773976536,resistance_gene
VIM-63,0.0006563294773976536,resistance_gene
IMP-37,0.0006563294773976536,resistance_gene
NDM-5,0.0006563294773976536,resistance_gene
NDM-16a,0.0006563294773976536,resistance_gene
IMP-68,0.0006563294773976536,resistance_gene
ALB,0.0006563294773976536,gene/protein
PPP2CA,0.0006563294773976536,gene/protein
TEM-244,0.0006563294773976536,resistance_gene
IMP-9,0.0006563294773976536,resistance_gene
KPC-33,0.0006563294773976536,resistance_gene
SPI1,0.0006563294773976536,gene/protein
mecA,0.0006563294773976536,resistance_gene
elfamycin,0.0006563294773976536,drug_class
HDAC3,0.0006563294773976536,gene/protein
TEM-247,0.0006563294773976536,resistance_gene
SHV-1,0.0006563294773976536,resistance_gene
APH(6)-Id,0.0006563294773976536,resistance_gene
TEM-31,0.0006563294773976536,resistance_gene
IMP-56,0.0006563294773976536,resistance_gene
PER-9,0.0006563294773976536,resistance_gene
OXA-140,0.0006563294773976536,resistance_gene
catB11,0.0006563294773976536,resistance_gene
TEM-32,0.0006563294773976536,resistance_gene
Erm(37),0.0006563294773976536,resistance_gene
PLK1,0.0006563294773976536,gene/protein
ERBB2,0.0006563294773976536,gene/protein
VIM-28,0.0006563294773976536,resistance_gene
Splenomegaly,0.0006563294773976536,effect/phenotype
NCOR2,0.0006563294773976536,gene/protein
TEM-135,0.0006563294773976536,resistance_gene
ANT(2'')-Ia,0.0006563294773976536,resistance_gene
SMAD2,0.0006563294773976536,gene/protein
lsaA,0.0006563294773976536,resistance_gene
PDC-5,0.0006563294773976536,resistance_gene
MecC-type methicillin resistance repressor MecI,0.0006563294773976536,resistance_gene
VIM-72,0.0006563294773976536,resistance_gene
ANT(4')-Ia,0.0006563294773976536,resistance_gene
PRKCZ,0.0006563294773976536,gene/protein
response to glucose,0.0006563294773976536,biological_process
APH(3'')-Ib,0.0006563294773976536,resistance_gene
Streptococcus pneumoniae PBP1a conferring resistance to amoxicillin,0.0006563294773976536,resistance_gene
animal organ morphogenesis,0.0006563294773976536,biological_process
polyamine,0.0006563294773976536,drug_class
KPC-90,0.0006563294773976536,resistance_gene
TP63,0.0006563294773976536,gene/protein
Dysarthria,0.0006563294773976536,effect/phenotype
NDM-29,0.0006563294773976536,resistance_gene
response to activity,0.0006563294773976536,biological_process
IMP-23,0.0006563294773976536,resistance_gene
IMP-54,0.0006563294773976536,resistance_gene
IMP-62,0.0006563294773976536,resistance_gene
IMP-63,0.0006563294773976536,resistance_gene
IMP-74,0.0006563294773976536,resistance_gene
evgA,0.0006563294773976536,resistance_gene
CASP1,0.0006563294773976536,gene/protein
PER-10,0.0006563294773976536,resistance_gene
PER-13,0.0006563294773976536,resistance_gene
PER-8,0.0006563294773976536,resistance_gene
SREBF1,0.0006563294773976536,gene/protein
MIR487B,0.0006563294773976536,gene/protein
IMP-13,0.0006563294773976536,resistance_gene
SAT-4,0.0006563294773976536,resistance_gene
insulin receptor signaling pathway,0.0006563294773976536,biological_process
UBB,0.0006563294773976536,gene/protein
VCAM1,0.0006563294773976536,gene/protein
VIM-69,0.0006563294773976536,resistance_gene
lsaE,0.0006563294773976536,resistance_gene
A2M,0.0006563294773976536,gene/protein
PTPN6,0.0006563294773976536,gene/protein
intracellular signal transduction,0.0006563294773976536,biological_process
cellulitis (disease),0.0006563294773976536,disease
folliculitis,0.0006563294773976536,disease
Penetrating foot ulcers,0.0006563294773976536,disease
PER-3,0.0006563294773976536,resistance_gene
dfrA14,0.0006563294773976536,resistance_gene
TEM-40,0.0006563294773976536,resistance_gene
vanT gene in vanG cluster,0.0006563294773976536,resistance_gene
PIK3CA,0.0006563294773976536,gene/protein
JAK2,0.0006563294773976536,gene/protein
KPC-83,0.0006563294773976536,resistance_gene
TEM-52,0.0006563294773976536,resistance_gene
VIM-26,0.0006563294773976536,resistance_gene
OXA-4,0.0006563294773976536,resistance_gene
VIM-6,0.0006563294773976536,resistance_gene
cellular response to lipopolysaccharide,0.0006563294773976536,biological_process
IL6,0.0006563294773976536,gene/protein
TEM-33,0.0006563294773976536,resistance_gene
TEM-34,0.0006563294773976536,resistance_gene
positive regulation of cell migration,0.0006563294773976536,biological_process
PER-2,0.0006563294773976536,resistance_gene
SMARCA4,0.0006563294773976536,gene/protein
BIRC3,0.0006563294773976536,gene/protein
leukonychia totalis,0.0006563294773976536,disease
RIPK1,0.0006563294773976536,gene/protein
OprA,0.0006563294773976536,resistance_gene
NDM-3,0.0006563294773976536,resistance_gene
SHV-2A,0.0006563294773976536,resistance_gene
Generalized hypotonia,0.0006563294773976536,effect/phenotype
Failure to thrive,0.0006563294773976536,effect/phenotype
Hypotonia,0.0006563294773976536,effect/phenotype
mecC,0.0006563294773976536,resistance_gene
VIM-34,0.0006563294773976536,resistance_gene
PDC-3,0.0006563294773976536,resistance_gene
NDM-40,0.0006563294773976536,resistance_gene
lnuA,0.0006563294773976536,resistance_gene
QnrB10,0.0006563294773976536,resistance_gene
IMP-33,0.0006563294773976536,resistance_gene
msrE,0.0006563294773976536,resistance_gene
PER-4,0.0006563294773976536,resistance_gene
PIAS1,0.0006563294773976536,gene/protein
NCOA1,0.0006563294773976536,gene/protein
IMP-19,0.0006563294773976536,resistance_gene
NDM-7,0.0006563294773976536,resistance_gene
KPC-31,0.0006563294773976536,resistance_gene
KPC-100,0.0006563294773976536,resistance_gene
Staphylococcus aureus LmrS,0.0006563294773976536,resistance_gene
sul2,0.0006563294773976536,resistance_gene
IMP-34,0.0006563294773976536,resistance_gene
CMY-2,0.0006563294773976536,resistance_gene
GES-11,0.0006563294773976536,resistance_gene
TEM-110,0.000574288292722947,resistance_gene
response to nicotine,0.000574288292722947,biological_process
Erm(42),0.000574288292722947,resistance_gene
AAC(6')-IIc,0.000574288292722947,resistance_gene
NDM-37,0.000574288292722947,resistance_gene
NDM-36,0.000574288292722947,resistance_gene
vanY gene in vanB cluster,0.000574288292722947,resistance_gene
OXA-163,0.000574288292722947,resistance_gene
vgaALC,0.000574288292722947,resistance_gene
catB3,0.000574288292722947,resistance_gene
cAMP-RP,0.000574288292722947,resistance_gene
APH(3')-Ib,0.000574288292722947,resistance_gene
TEM-68,0.000574288292722947,resistance_gene
negative regulation of angiogenesis,0.000574288292722947,biological_process
positive regulation of NF-kappaB transcription factor activity,0.000574288292722947,biological_process
positive regulation of canonical Wnt signaling pathway,0.000574288292722947,biological_process
OXA-392,0.000574288292722947,resistance_gene
mphA,0.000574288292722947,resistance_gene
AAC(6')-I33,0.000574288292722947,resistance_gene
arr-3,0.000574288292722947,resistance_gene
Klebsiella pneumoniae mutant PhoQ conferring resistance to colistin,0.000574288292722947,resistance_gene
KPC-30,0.000574288292722947,resistance_gene
KPC-65,0.000574288292722947,resistance_gene
KPC-66,0.000574288292722947,resistance_gene
KPC-71,0.000574288292722947,resistance_gene
KPC-74,0.000574288292722947,resistance_gene
KPC-56,0.000574288292722947,resistance_gene
Proteinuria,0.000574288292722947,effect/phenotype
MIR30A,0.000574288292722947,gene/protein
JAK1,0.000574288292722947,gene/protein
AAC(6')-Ib-cr5,0.000574288292722947,resistance_gene
Type I diabetes mellitus,0.000574288292722947,effect/phenotype
Infantile onset,0.000574288292722947,effect/phenotype
Ataxia,0.000574288292722947,effect/phenotype
COPS5,0.000574288292722947,gene/protein
PSEN1,0.000574288292722947,gene/protein
AcrF,0.000574288292722947,resistance_gene
tet(K),0.000574288292722947,resistance_gene
KPC-93,0.000574288292722947,resistance_gene
blaC,0.000574288292722947,resistance_gene
aadA3,0.000574288292722947,resistance_gene
Impaired T cell function,0.000574288292722947,immune_effect/phenotype
negative regulation of fat cell differentiation,0.000574288292722947,biological_process
MuxA,0.000574288292722947,resistance_gene
OpmB,0.000574288292722947,resistance_gene
VEB-9,0.000574288292722947,resistance_gene
MIR483,0.000574288292722947,gene/protein
MIR339,0.000574288292722947,gene/protein
TBP,0.000574288292722947,gene/protein
vgaE,0.000574288292722947,resistance_gene
dfrA5,0.000574288292722947,resistance_gene
AAC(6')-IIa,0.000574288292722947,resistance_gene
GES-24,0.000574288292722947,resistance_gene
Pseudomonas mutant PhoP conferring resistance to colistin,0.000574288292722947,resistance_gene
CTX-M-2,0.000574288292722947,resistance_gene
HSPA8,0.000574288292722947,gene/protein
NCOR1,0.000574288292722947,gene/protein
TAF1,0.000574288292722947,gene/protein
lnuG,0.000574288292722947,resistance_gene
ANT(3'')-IIa,0.000574288292722947,resistance_gene
mphE,0.000574288292722947,resistance_gene
CTX-M-27,0.000574288292722947,resistance_gene
PRKDC,0.000574288292722947,gene/protein
YWHAE,0.000574288292722947,gene/protein
Maternal diabetes,0.000574288292722947,effect/phenotype
transport across blood-brain barrier,0.000574288292722947,biological_process
TFAP2A,0.000574288292722947,gene/protein
MuxC,0.000574288292722947,resistance_gene
MuxB,0.000574288292722947,resistance_gene
RNF2,0.000574288292722947,gene/protein
tet(D),0.000574288292722947,resistance_gene
dfrA12,0.000574288292722947,resistance_gene
dfrA10,0.000574288292722947,resistance_gene
OXA-244,0.000574288292722947,resistance_gene
23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),0.000574288292722947,resistance_gene
Epicanthus,0.000574288292722947,effect/phenotype
Micrognathia,0.000574288292722947,effect/phenotype
Mycobacterium tuberculosis Rv1258c mutations confer resistance to ethambutol and capreomycin,0.000574288292722947,resistance_gene
"Mycobacterium tuberculosis Rv1258c mutations confer resistance to pyrazinamide, isoniazid and streptomycin",0.000574288292722947,resistance_gene
TEM-115,0.000574288292722947,resistance_gene
AAC(3)-IIc,0.000574288292722947,resistance_gene
KCNU1,0.000574288292722947,gene/protein
rmtB,0.000574288292722947,resistance_gene
catII,0.000574288292722947,resistance_gene
GES-19,0.000574288292722947,resistance_gene
TEM-156,0.000574288292722947,resistance_gene
TEM-166,0.000574288292722947,resistance_gene
PDC-454,0.000574288292722947,resistance_gene
Pseudomonas mutant PhoQ conferring resistance to colistin,0.000574288292722947,resistance_gene
aadA15,0.000574288292722947,resistance_gene
TEM-6,0.000574288292722947,resistance_gene
TEM-54,0.000574288292722947,resistance_gene
cmlA9,0.000574288292722947,resistance_gene
KPC-58,0.000574288292722947,resistance_gene
NDM-16b,0.000574288292722947,resistance_gene
KPC-94,0.000574288292722947,resistance_gene
Mrx,0.000574288292722947,resistance_gene
dfrA7,0.000574288292722947,resistance_gene
KPC-51,0.000574288292722947,resistance_gene
KPC-32,0.000574288292722947,resistance_gene
KPC-34,0.000574288292722947,resistance_gene
KPC-35,0.000574288292722947,resistance_gene
KPC-39,0.000574288292722947,resistance_gene
KPC-40,0.000574288292722947,resistance_gene
KPC-49,0.000574288292722947,resistance_gene
KPC-46,0.000574288292722947,resistance_gene
aadA5,0.000574288292722947,resistance_gene
TEM-93,0.000574288292722947,resistance_gene
intrinsic apoptotic signaling pathway in response to DNA damage,0.000574288292722947,biological_process
BRP(MBL),0.000574288292722947,resistance_gene
TEM-122,0.000574288292722947,resistance_gene
cellular response to oxidative stress,0.000574288292722947,biological_process
LptD,0.000574288292722947,resistance_gene
LAP-1,0.000574288292722947,resistance_gene
LAP-2,0.000574288292722947,resistance_gene
TEM-104,0.000574288292722947,resistance_gene
KPC-6,0.000574288292722947,resistance_gene
SAT-2,0.000574288292722947,resistance_gene
dfrC,0.000574288292722947,resistance_gene
armA,0.000574288292722947,resistance_gene
KPC-52,0.000574288292722947,resistance_gene
TEM-196,0.000574288292722947,resistance_gene
SHV-7,0.000574288292722947,resistance_gene
TEM-208,0.000574288292722947,resistance_gene
KPC-78,0.000574288292722947,resistance_gene
APH(3')-VIa,0.000574288292722947,resistance_gene
TEM-20,0.000574288292722947,resistance_gene
AAC(6')-Ib9,0.000574288292722947,resistance_gene
evgS,0.000574288292722947,resistance_gene
Klebsiella mutant PhoP conferring antibiotic resistance to colistin,0.000574288292722947,resistance_gene
STMN1,0.000574288292722947,gene/protein
CTCF,0.000574288292722947,gene/protein
TEM-190,0.000574288292722947,resistance_gene
AAC(6')-Ib10,0.000574288292722947,resistance_gene
TEM-15,0.000574288292722947,resistance_gene
proteolysis,0.000574288292722947,biological_process
OXA-48,0.000574288292722947,resistance_gene
OXA-58,0.000574288292722947,resistance_gene
arr-2,0.000574288292722947,resistance_gene
OXA-181,0.000574288292722947,resistance_gene
cmlA5,0.000574288292722947,resistance_gene
KPC-79,0.000574288292722947,resistance_gene
TEM-39,0.000574288292722947,resistance_gene
TEM-229,0.000574288292722947,resistance_gene
TEM-234,0.000574288292722947,resistance_gene
TEM-238,0.000574288292722947,resistance_gene
TEM-57,0.000574288292722947,resistance_gene
NDM-14,0.000574288292722947,resistance_gene
aadA16,0.000574288292722947,resistance_gene
NDM-2,0.000574288292722947,resistance_gene
NDM-19,0.000574288292722947,resistance_gene
NDM-20,0.000574288292722947,resistance_gene
NDM-23,0.000574288292722947,resistance_gene
NDM-25,0.000574288292722947,resistance_gene
OXA-21,0.000574288292722947,resistance_gene
qacE,0.000574288292722947,resistance_gene
AAC(6')-Ib3,0.000574288292722947,resistance_gene
